DATE,IPUTIL,IPG321S,UNEMPLOY,IPB53122S,IPG333S,PCE,MORTGAGE30US,FPCPITOTLZGUSA,INTDSRUSM193N,INDPRO,UNRATE,IPN3311A2RS,GDP,IPB54100S,CSUSHPISA,GDI
01-03-1962,,,,0.0024,,,,,,,,,,,,
01-04-1962,,,,0.0024,,,,,,,,,,,,
01-05-1962,,,,0.0025,,,,,,,,,,,,
01-06-1962,,,,0.0025,,,,,,,,,,,,
01-07-1962,,,,0.0027,,,,,,,,,,,,
01-08-1962,,,,0.0024,,,,,,,,,,,,
01-09-1962,,,,0.0024,,,,,,,,,,,,
01-10-1962,,,,0.0023,,,,,,,,,,,,
01-11-1962,,,,0.0023,,,,,,,,,,,,
01-12-1962,,,,0.0023,,,,,,,,,,,,
01-01-1963,,,,0.002,,,,,,,,,,,,
01-02-1963,,,,0.0024,,,,,,,,,,,,
01-03-1963,,,,0.0025,,,,,,,,,,,,
01-04-1963,,,,0.0025,,,,,,,,,,,,
01-05-1963,,,,0.0024,,,,,,,,,,,,
01-06-1963,,,,0.0026,,,,,,,,,,,,
01-07-1963,,,,0.0029,,,,,,,,,,,,
01-08-1963,,,,0.0028,,,,,,,,,,,,
01-09-1963,,,,0.0032,,,,,,,,,,,,
01-10-1963,,,,0.003,,,,,,,,,,,,
01-11-1963,,,,0.003,,,,,,,,,,,,
01-12-1963,,,,0.003,,,,,,,,,,,,
01-01-1964,,,,0.0029,,,,,,,,,,,,
01-02-1964,,,,0.0032,,,,,,,,,,,,
01-03-1964,,,,0.0031,,,,,,,,,,,,
01-04-1964,,,,0.003,,,,,,,,,,,,
01-05-1964,,,,0.0032,,,,,,,,,,,,
01-06-1964,,,,0.0032,,,,,,,,,,,,
01-07-1964,,,,0.0029,,,,,,,,,,,,
01-08-1964,,,,0.0034,,,,,,,,,,,,
01-09-1964,,,,0.0034,,,,,,,,,,,,
01-10-1964,,,,0.0037,,,,,,,,,,,,
01-11-1964,,,,0.004,,,,,,,,,,,,
01-12-1964,,,,0.0039,,,,,,,,,,,,
01-01-1965,,,,0.0043,,,,,,,,,,,,
01-02-1965,,,,0.0042,,,,,,,,,,,,
01-03-1965,,,,0.0042,,,,,,,,,,,,
01-04-1965,,,,0.0046,,,,,,,,,,,,
01-05-1965,,,,0.0049,,,,,,,,,,,,
01-06-1965,,,,0.005,,,,,,,,,,,,
01-07-1965,,,,0.0054,,,,,,,,,,,,
01-08-1965,,,,0.0056,,,,,,,,,,,,
01-09-1965,,,,0.0059,,,,,,,,,,,,
01-10-1965,,,,0.0062,,,,,,,,,,,,
01-11-1965,,,,0.0061,,,,,,,,,,,,
01-12-1965,,,,0.0062,,,,,,,,,,,,
01-01-1966,,,,0.0067,,,,,,,,,,,,
01-02-1966,,,,0.0065,,,,,,,,,,,,
01-03-1966,,,,0.007,,,,,,,,,,,,
01-04-1966,,,,0.0074,,,,,,,,,,,,
01-05-1966,,,,0.0073,,,,,,,,,,,,
01-06-1966,,,,0.0074,,,,,,,,,,,,
01-07-1966,,,,0.0075,,,,,,,,,,,,
01-08-1966,,,,0.0072,,,,,,,,,,,,
01-09-1966,,,,0.0079,,,,,,,,,,,,
01-10-1966,,,,0.0082,,,,,,,,,,,,
01-11-1966,,,,0.0074,,,,,,,,,,,,
01-12-1966,,,,0.0081,,,,,,,,,,,,
01-01-1967,,,,0.0077,,,,,,,,,,,,
01-02-1967,,,,0.0075,,,,,,,,,,,,
01-03-1967,,,,0.0072,,,,,,,,,,,,
01-04-1967,,,,0.007,,,,,,,,,,,,
01-05-1967,,,,0.0067,,,,,,,,,,,,
01-06-1967,,,,0.0067,,,,,,,,,,,,
01-07-1967,,,,0.0069,,,,,,,,,,,,
01-08-1967,,,,0.0069,,,,,,,,,,,,
01-09-1967,,,,0.007,,,,,,,,,,,,
01-10-1967,,,,0.0071,,,,,,,,,,,,
01-11-1967,,,,0.0073,,,,,,,,,,,,
01-12-1967,,,,0.0073,,,,,,,,,,,,
01-01-1968,,,,0.0073,,,,,,,,,,,,
01-02-1968,,,,0.0075,,,,,,,,,,,,
01-03-1968,,,,0.0074,,,,,,,,,,,,
01-04-1968,,,,0.0072,,,,,,,,,,,,
01-05-1968,,,,0.0074,,,,,,,,,,,,
01-06-1968,,,,0.0074,,,,,,,,,,,,
01-07-1968,,,,0.0074,,,,,,,,,,,,
01-08-1968,,,,0.0076,,,,,,,,,,,,
01-09-1968,,,,0.0078,,,,,,,,,,,,
01-10-1968,,,,0.0078,,,,,,,,,,,,
01-11-1968,,,,0.0079,,,,,,,,,,,,
01-12-1968,,,,0.0081,,,,,,,,,,,,
01-01-1969,,,,0.0082,,,,,,,,,,,,
01-02-1969,,,,0.0084,,,,,,,,,,,,
01-03-1969,,,,0.0087,,,,,,,,,,,,
01-04-1969,,,,0.0089,,,,,,,,,,,,
01-05-1969,,,,0.0092,,,,,,,,,,,,
01-06-1969,,,,0.0094,,,,,,,,,,,,
01-07-1969,,,,0.0096,,,,,,,,,,,,
01-08-1969,,,,0.0099,,,,,,,,,,,,
01-09-1969,,,,0.01,,,,,,,,,,,,
01-10-1969,,,,0.0103,,,,,,,,,,,,
01-11-1969,,,,0.0103,,,,,,,,,,,,
01-12-1969,,,,0.0104,,,,,,,,,,,,
01-01-1970,,,,0.0103,,,,,,,,,,,,
01-02-1970,,,,0.0102,,,,,,,,,,,,
01-03-1970,,,,0.0101,,,,,,,,,,,,
01-04-1970,,,,0.0101,,,,,,,,,,,,
01-05-1970,,,,0.0099,,,,,,,,,,,,
01-06-1970,,,,0.0096,,,,,,,,,,,,
01-07-1970,,,,0.0098,,,,,,,,,,,,
01-08-1970,,,,0.0094,,,,,,,,,,,,
01-09-1970,,,,0.0093,,,,,,,,,,,,
01-10-1970,,,,0.0091,,,,,,,,,,,,
01-11-1970,,,,0.0088,,,,,,,,,,,,
01-12-1970,,,,0.0089,,,,,,,,,,,,
01-01-1971,,,,0.009,,,,,,,,,,,,
01-02-1971,,,,0.0092,,,,,,,,,,,,
01-03-1971,,,,0.0095,,,,,,,,,,,,
01-04-1971,,,,0.0098,,,,,,,,,,,,
01-05-1971,,,,0.0101,,,,,,,,,,,,
01-06-1971,,,,0.0104,,,,,,,,,,,,
01-07-1971,,,,0.0107,,,,,,,,,,,,
01-08-1971,,,,0.0109,,,,,,,,,,,,
01-09-1971,,,,0.0111,,,,,,,,,,,,
01-10-1971,,,,0.0112,,,,,,,,,,,,
01-11-1971,,,,0.0114,,,,,,,,,,,,
01-12-1971,,,,0.0117,,,,,,,,,,,,
01-01-1972,,,,0.0124,,,,,,,,,,,,
01-02-1972,,,,0.0124,,,,,,,,,,,,
01-03-1972,,,,0.0125,,,,,,,,,,,,
01-04-1972,,,,0.0125,,,,,,,,,,,,
01-05-1972,,,,0.0126,,,,,,,,,,,,
01-06-1972,,,,0.0125,,,,,,,,,,,,
01-07-1972,,,,0.0127,,,,,,,,,,,,
01-08-1972,,,,0.013,,,,,,,,,,,,
01-09-1972,,,,0.0135,,,,,,,,,,,,
01-10-1972,,,,0.014,,,,,,,,,,,,
01-11-1972,,,,0.0145,,,,,,,,,,,,
01-12-1972,,,,0.0147,,,,,,,,,,,,
01-01-1973,,,,0.0152,,,,,,,,,,,,
01-02-1973,,,,0.0158,,,,,,,,,,,,
01-03-1973,,,,0.0162,,,,,,,,,,,,
01-04-1973,,,,0.0166,,,,,,,,,,,,
01-05-1973,,,,0.0168,,,,,,,,,,,,
01-06-1973,,,,0.0175,,,,,,,,,,,,
01-07-1973,,,,0.0177,,,,,,,,,,,,
01-08-1973,,,,0.0182,,,,,,,,,,,,
01-09-1973,,,,0.0183,,,,,,,,,,,,
01-10-1973,,,,0.0188,,,,,,,,,,,,
01-11-1973,,,,0.0193,,,,,,,,,,,,
01-12-1973,,,,0.0193,,,,,,,,,,,,
01-01-1974,,,,0.0198,,,,,,,,,,,,
01-02-1974,,,,0.02,,,,,,,,,,,,
01-03-1974,,,,0.0201,,,,,,,,,,,,
01-04-1974,,,,0.0198,,,,,,,,,,,,
01-05-1974,,,,0.0196,,,,,,,,,,,,
01-06-1974,,,,0.0195,,,,,,,,,,,,
01-07-1974,,,,0.0191,,,,,,,,,,,,
01-08-1974,,,,0.0182,,,,,,,,,,,,
01-09-1974,,,,0.0182,,,,,,,,,,,,
01-10-1974,,,,0.0173,,,,,,,,,,,,
01-11-1974,,,,0.016,,,,,,,,,,,,
01-12-1974,,,,0.0154,,,,,,,,,,,,
01-01-1975,,,,0.0149,,,,,,,,,,,,
01-02-1975,,,,0.0136,,,,,,,,,,,,
01-03-1975,,,,0.0134,,,,,,,,,,,,
01-04-1975,,,,0.0132,,,,,,,,,,,,
01-05-1975,,,,0.0132,,,,,,,,,,,,
01-06-1975,,,,0.0132,,,,,,,,,,,,
01-07-1975,,,,0.0136,,,,,,,,,,,,
01-08-1975,,,,0.014,,,,,,,,,,,,
01-09-1975,,,,0.0144,,,,,,,,,,,,
01-10-1975,,,,0.0149,,,,,,,,,,,,
01-11-1975,,,,0.0152,,,,,,,,,,,,
01-12-1975,,,,0.0159,,,,,,,,,,,,
01-01-1976,,,,0.016,,,,,,,,,,,,
01-02-1976,,,,0.0161,,,,,,,,,,,,
01-03-1976,,,,0.0163,,,,,,,,,,,,
01-04-1976,,,,0.0168,,,,,,,,,,,,
01-05-1976,,,,0.0176,,,,,,,,,,,,
01-06-1976,,,,0.0179,,,,,,,,,,,,
01-07-1976,,,,0.0184,,,,,,,,,,,,
01-08-1976,,,,0.0191,,,,,,,,,,,,
01-09-1976,,,,0.0197,,,,,,,,,,,,
01-10-1976,,,,0.02,,,,,,,,,,,,
01-11-1976,,,,0.0203,,,,,,,,,,,,
01-12-1976,,,,0.0205,,,,,,,,,,,,
01-01-1977,,,,0.0203,,,,,,,,,,,,
01-02-1977,,,,0.0213,,,,,,,,,,,,
01-03-1977,,,,0.0215,,,,,,,,,,,,
01-04-1977,,,,0.0218,,,,,,,,,,,,
01-05-1977,,,,0.0222,,,,,,,,,,,,
01-06-1977,,,,0.0231,,,,,,,,,,,,
01-07-1977,,,,0.0226,,,,,,,,,,,,
01-08-1977,,,,0.0239,,,,,,,,,,,,
01-09-1977,,,,0.0244,,,,,,,,,,,,
01-10-1977,,,,0.0245,,,,,,,,,,,,
01-11-1977,,,,0.0249,,,,,,,,,,,,
01-12-1977,,,,0.025,,,,,,,,,,,,
01-01-1978,,,,0.0248,,,,,,,,,,,,
01-02-1978,,,,0.0251,,,,,,,,,,,,
01-03-1978,,,,0.0264,,,,,,,,,,,,
01-04-1978,,,,0.0265,,,,,,,,,,,,
01-05-1978,,,,0.027,,,,,,,,,,,,
01-06-1978,,,,0.0277,,,,,,,,,,,,
01-07-1978,,,,0.0282,,,,,,,,,,,,
01-08-1978,,,,0.0288,,,,,,,,,,,,
01-09-1978,,,,0.0291,,,,,,,,,,,,
01-10-1978,,,,0.0299,,,,,,,,,,,,
01-11-1978,,,,0.031,,,,,,,,,,,,
01-12-1978,,,,0.0315,,,,,,,,,,,,
01-01-1979,,,,0.0324,,,,,,,,,,,,
01-02-1979,,,,0.0331,,,,,,,,,,,,
01-03-1979,,,,0.0335,,,,,,,,,,,,
01-04-1979,,,,0.0328,,,,,,,,,,,,
01-05-1979,,,,0.0339,,,,,,,,,,,,
01-06-1979,,,,0.0351,,,,,,,,,,,,
01-07-1979,,,,0.0345,,,,,,,,,,,,
01-08-1979,,,,0.0355,,,,,,,,,,,,
01-09-1979,,,,0.0364,,,,,,,,,,,,
01-10-1979,,,,0.0375,,,,,,,,,,,,
01-11-1979,,,,0.0388,,,,,,,,,,,,
01-12-1979,,,,0.0398,,,,,,,,,,,,
01-01-1980,,,,0.0407,,,,,,,,,,,,
01-02-1980,,,,0.0412,,,,,,,,,,,,
01-03-1980,,,,0.0412,,,,,,,,,,,,
01-04-1980,,,,0.042,,,,,,,,,,,,
01-05-1980,,,,0.0411,,,,,,,,,,,,
01-06-1980,,,,0.04,,,,,,,,,,,,
01-07-1980,,,,0.0391,,,,,,,,,,,,
01-08-1980,,,,0.0399,,,,,,,,,,,,
01-09-1980,,,,0.0399,,,,,,,,,,,,
01-10-1980,,,,0.0405,,,,,,,,,,,,
01-11-1980,,,,0.041,,,,,,,,,,,,
01-12-1980,,,,0.0422,,,,,,,,,,,,
01-01-1981,,,,0.0428,,,,,,,,,,,,
01-02-1981,,,,0.043,,,,,,,,,,,,
01-03-1981,,,,0.0433,,,,,,,,,,,,
01-04-1981,,,,0.0445,,,,,,,,,,,,
01-05-1981,,,,0.0453,,,,,,,,,,,,
01-06-1981,,,,0.0457,,,,,,,,,,,,
01-07-1981,,,,0.0449,,,,,,,,,,,,
01-08-1981,,,,0.0473,,,,,,,,,,,,
01-09-1981,,,,0.0488,,,,,,,,,,,,
01-10-1981,,,,0.0499,,,,,,,,,,,,
01-11-1981,,,,0.0498,,,,,,,,,,,,
01-12-1981,,,,0.0504,,,,,,,,,,,,
01-01-1982,,,,0.0498,,,,,,,,,,,,
01-02-1982,,,,0.052,,,,,,,,,,,,
01-03-1982,,,,0.0515,,,,,,,,,,,,
01-04-1982,,,,0.0516,,,,,,,,,,,,
01-05-1982,,,,0.0523,,,,,,,,,,,,
01-06-1982,,,,0.0532,,,,,,,,,,,,
01-07-1982,,,,0.0539,,,,,,,,,,,,
01-08-1982,,,,0.0536,,,,,,,,,,,,
01-09-1982,,,,0.0533,,,,,,,,,,,,
01-10-1982,,,,0.0527,,,,,,,,,,,,
01-11-1982,,,,0.0532,,,,,,,,,,,,
01-12-1982,,,,0.0538,,,,,,,,,,,,
01-01-1983,,,,0.0542,,,,,,,,,,,,
01-02-1983,,,,0.0545,,,,,,,,,,,,
01-03-1983,,,,0.056,,,,,,,,,,,,
01-04-1983,,,,0.0569,,,,,,,,,,,,
01-05-1983,,,,0.0583,,,,,,,,,,,,
01-06-1983,,,,0.06,,,,,,,,,,,,
01-07-1983,,,,0.0618,,,,,,,,,,,,
01-08-1983,,,,0.0623,,,,,,,,,,,,
01-09-1983,,,,0.0646,,,,,,,,,,,,
01-10-1983,,,,0.0658,,,,,,,,,,,,
01-11-1983,,,,0.0674,,,,,,,,,,,,
01-12-1983,,,,0.0678,,,,,,,,,,,,
01-01-1984,,,,0.0706,,,,,,,,,,,,
01-02-1984,,,,0.073,,,,,,,,,,,,
01-03-1984,,,,0.0749,,,,,,,,,,,,
01-04-1984,,,,0.0769,,,,,,,,,,,,
01-05-1984,,,,0.0783,,,,,,,,,,,,
01-06-1984,,,,0.0805,,,,,,,,,,,,
01-07-1984,,,,0.0824,,,,,,,,,,,,
01-08-1984,,,,0.0841,,,,,,,,,,,,
01-09-1984,,,,0.0846,,,,,,,,,,,,
01-10-1984,,,,0.0852,,,,,,,,,,,,
01-11-1984,,,,0.0857,,,,,,,,,,,,
01-12-1984,,,,0.085,,,,,,,,,,,,
01-01-1985,,,,0.0867,,,,,,,,,,,,
01-02-1985,,,,0.0841,,,,,,,,,,,,
01-03-1985,,,,0.0828,,,,,,,,,,,,
01-04-1985,,,,0.0793,,,,,,,,,,,,
01-05-1985,,,,0.0808,,,,,,,,,,,,
01-06-1985,,,,0.0809,,,,,,,,,,,,
01-07-1985,,,,0.0774,,,,,,,,,,,,
01-08-1985,,,,0.0774,,,,,,,,,,,,
01-09-1985,,,,0.0758,,,,,,,,,,,,
01-10-1985,,,,0.0758,,,,,,,,,,,,
01-11-1985,,,,0.076,,,,,,,,,,,,
01-12-1985,,,,0.0772,,,,,,,,,,,,
01-01-1986,,,,0.0774,,,,,,,,,,,,
01-02-1986,,,,0.0782,,,,,,,,,,,,
01-03-1986,,,,0.0784,,,,,,,,,,,,
01-04-1986,,,,0.0801,,,,,,,,,,,,
01-05-1986,,,,0.0805,,,,,,,,,,,,
01-06-1986,,,,0.0812,,,,,,,,,,,,
01-07-1986,,,,0.083,,,,,,,,,,,,
01-08-1986,,,,0.0847,,,,,,,,,,,,
01-09-1986,,,,0.0864,,,,,,,,,,,,
01-10-1986,,,,0.087,,,,,,,,,,,,
01-11-1986,,,,0.0887,,,,,,,,,,,,
01-12-1986,,,,0.0917,,,,,,,,,,,,
01-01-1987,,,,0.094,,,,,,,,,,,,
01-02-1987,,,,0.0956,,,,,,,,,,,,
01-03-1987,,,,0.0966,,,,,,,,,,,,
01-04-1987,,,,0.0981,,,,,,,,,,,,
01-05-1987,,,,0.1001,,,,,,,,,,,,
01-06-1987,,,,0.1021,,,,,,,,,,,,
01-07-1987,,,,0.1052,,,,,,,,,,,,
01-08-1987,,,,0.1061,,,,,,,,,,,,
01-09-1987,,,,0.1078,,,,,,,,,,,,
01-10-1987,,,,0.1107,,,,,,,,,,,,
01-11-1987,,,,0.1111,,,,,,,,,,,,
01-12-1987,,,,0.113,,,,,,,,,,,,
01-01-1988,,,,0.1138,,,,,,,,,,,,
01-02-1988,,,,0.1143,,,,,,,,,,,,
01-03-1988,,,,0.1145,,,,,,,,,,,,
01-04-1988,,,,0.1155,,,,,,,,,,,,
01-05-1988,,,,0.1169,,,,,,,,,,,,
01-06-1988,,,,0.1187,,,,,,,,,,,,
01-07-1988,,,,0.1204,,,,,,,,,,,,
01-08-1988,,,,0.1218,,,,,,,,,,,,
01-09-1988,,,,0.1232,,,,,,,,,,,,
01-10-1988,,,,0.1245,,,,,,,,,,,,
01-11-1988,,,,0.127,,,,,,,,,,,,
01-12-1988,,,,0.1287,,,,,,,,,,,,
01-01-1989,,,,0.1277,,,,,,,,,,,,
01-02-1989,,,,0.1267,,,,,,,,,,,,
01-03-1989,,,,0.1251,,,,,,,,,,,,
01-04-1989,,,,0.1274,,,,,,,,,,,,
01-05-1989,,,,0.1281,,,,,,,,,,,,
01-06-1989,,,,0.13,,,,,,,,,,,,
01-07-1989,,,,0.1305,,,,,,,,,,,,
01-08-1989,,,,0.1347,,,,,,,,,,,,
01-09-1989,,,,0.1374,,,,,,,,,,,,
01-10-1989,,,,0.1389,,,,,,,,,,,,
01-11-1989,,,,0.1403,,,,,,,,,,,,
01-12-1989,,,,0.1412,,,,,,,,,,,,
01-01-1990,,,,0.142,,,,,,,,,,,,
01-02-1990,,,,0.1444,,,,,,,,,,,,
01-03-1990,,,,0.147,,,,,,,,,,,,
01-04-1990,,,,0.1475,,,,,,,,,,,,
01-05-1990,,,,0.1485,,,,,,,,,,,,
01-06-1990,,,,0.1499,,,,,,,,,,,,
01-07-1990,,,,0.1497,,,,,,,,,,,,
01-08-1990,,,,0.1504,,,,,,,,,,,,
01-09-1990,,,,0.153,,,,,,,,,,,,
01-10-1990,,,,0.1543,,,,,,,,,,,,
01-11-1990,,,,0.1557,,,,,,,,,,,,
01-12-1990,,,,0.1564,,,,,,,,,,,,
01-01-1991,,,,0.1584,,,,,,,,,,,,
01-02-1991,,,,0.1618,,,,,,,,,,,,
01-03-1991,,,,0.1638,,,,,,,,,,,,
01-04-1991,,,,0.1644,,,,,,,,,,,,
01-05-1991,,,,0.1683,,,,,,,,,,,,
01-06-1991,,,,0.1671,,,,,,,,,,,,
01-07-1991,,,,0.1685,,,,,,,,,,,,
01-08-1991,,,,0.1706,,,,,,,,,,,,
01-09-1991,,,,0.1691,,,,,,,,,,,,
01-10-1991,,,,0.1714,,,,,,,,,,,,
01-11-1991,,,,0.1716,,,,,,,,,,,,
01-12-1991,,,,0.1741,,,,,,,,,,,,
01-01-1992,,,,0.181,,,,,,,,,,,,
01-02-1992,,,,0.1841,,,,,,,,,,,,
01-03-1992,,,,0.1856,,,,,,,,,,,,
01-04-1992,,,,0.1877,,,,,,,,,,,,
01-05-1992,,,,0.19,,,,,,,,,,,,
01-06-1992,,,,0.1946,,,,,,,,,,,,
01-07-1992,,,,0.2006,,,,,,,,,,,,
01-08-1992,,,,0.2032,,,,,,,,,,,,
01-09-1992,,,,0.2065,,,,,,,,,,,,
01-10-1992,,,,0.2129,,,,,,,,,,,,
01-11-1992,,,,0.2176,,,,,,,,,,,,
01-12-1992,,,,0.2171,,,,,,,,,,,,
01-01-1993,,,,0.2147,,,,,,,,,,,,
01-02-1993,,,,0.2171,,,,,,,,,,,,
01-03-1993,,,,0.2207,,,,,,,,,,,,
01-04-1993,,,,0.2218,,,,,,,,,,,,
01-05-1993,,,,0.2249,,,,,,,,,,,,
01-06-1993,,,,0.2291,,,,,,,,,,,,
01-07-1993,,,,0.2308,,,,,,,,,,,,
01-08-1993,,,,0.2342,,,,,,,,,,,,
01-09-1993,,,,0.2371,,,,,,,,,,,,
01-10-1993,,,,0.2395,,,,,,,,,,,,
01-11-1993,,,,0.2431,,,,,,,,,,,,
01-12-1993,,,,0.2503,,,,,,,,,,,,
01-01-1994,,,,0.2586,,,,,,,,,,,,
01-02-1994,,,,0.263,,,,,,,,,,,,
01-03-1994,,,,0.274,,,,,,,,,,,,
01-04-1994,,,,0.2903,,,,,,,,,,,,
01-05-1994,,,,0.2999,,,,,,,,,,,,
01-06-1994,,,,0.3056,,,,,,,,,,,,
01-07-1994,,,,0.3156,,,,,,,,,,,,
01-08-1994,,,,0.3261,,,,,,,,,,,,
01-09-1994,,,,0.339,,,,,,,,,,,,
01-10-1994,,,,0.3512,,,,,,,,,,,,
01-11-1994,,,,0.3624,,,,,,,,,,,,
01-12-1994,,,,0.3765,,,,,,,,,,,,
01-01-1995,,,,0.3889,,,,,,,,,,,,
01-02-1995,,,,0.4,,,,,,,,,,,,
01-03-1995,,,,0.4183,,,,,,,,,,,,
01-04-1995,,,,0.436,,,,,,,,,,,,
01-05-1995,,,,0.4531,,,,,,,,,,,,
01-06-1995,,,,0.4631,,,,,,,,,,,,
01-07-1995,,,,0.4693,,,,,,,,,,,,
01-08-1995,,,,0.4935,,,,,,,,,,,,
01-09-1995,,,,0.5208,,,,,,,,,,,,
01-10-1995,,,,0.5398,,,,,,,,,,,,
01-11-1995,,,,0.5547,,,,,,,,,,,,
01-12-1995,,,,0.5871,,,,,,,,,,,,
01-01-1996,,,,0.6209,,,,,,,,,,,,
01-02-1996,,,,0.6592,,,,,,,,,,,,
01-03-1996,,,,0.6797,,,,,,,,,,,,
01-04-1996,,,,0.6967,,,,,,,,,,,,
01-05-1996,,,,0.7191,,,,,,,,,,,,
01-06-1996,,,,0.7411,,,,,,,,,,,,
01-07-1996,,,,0.7699,,,,,,,,,,,,
01-08-1996,,,,0.8012,,,,,,,,,,,,
01-09-1996,,,,0.8383,,,,,,,,,,,,
01-10-1996,,,,0.8826,,,,,,,,,,,,
01-11-1996,,,,0.908,,,,,,,,,,,,
01-12-1996,,,,0.9275,,,,,,,,,,,,
01-01-1997,,,,0.957,,,,,,,,,,,,
01-02-1997,,,,1.0149,,,,,,,,,,,,
01-03-1997,,,,1.0594,,,,,,,,,,,,
01-04-1997,,,,1.0882,,,,,,,,,,,,
01-05-1997,,,,1.1373,,,,,,,,,,,,
01-06-1997,,,,1.1691,,,,,,,,,,,,
01-07-1997,,,,1.1919,,,,,,,,,,,,
01-08-1997,,,,1.2657,,,,,,,,,,,,
01-09-1997,,,,1.337,,,,,,,,,,,,
01-10-1997,,,,1.3791,,,,,,,,,,,,
01-11-1997,,,,1.4252,,,,,,,,,,,,
01-12-1997,,,,1.4691,,,,,,,,,,,,
01-01-1998,,,,1.5068,,,,,,,,,,,,
01-02-1998,,,,1.52,,,,,,,,,,,,
01-03-1998,,,,1.5658,,,,,,,,,,,,
01-04-1998,,,,1.6373,,,,,,,,,,,,
01-05-1998,,,,1.6719,,,,,,,,,,,,
01-06-1998,,,,1.7526,,,,,,,,,,,,
01-07-1998,,,,1.8621,,,,,,,,,,,,
01-08-1998,,,,1.9741,,,,,,,,,,,,
01-09-1998,,,,2.1047,,,,,,,,,,,,
01-10-1998,,,,2.2317,,,,,,,,,,,,
01-11-1998,,,,2.3336,,,,,,,,,,,,
01-12-1998,,,,2.4372,,,,,,,,,,,,
01-01-1999,,,,2.5605,,,,,,,,,,,,
01-02-1999,,,,2.7058,,,,,,,,,,,,
01-03-1999,,,,2.8181,,,,,,,,,,,,
01-04-1999,,,,2.948,,,,,,,,,,,,
01-05-1999,,,,3.0496,,,,,,,,,,,,
01-06-1999,,,,3.1887,,,,,,,,,,,,
01-07-1999,,,,3.3744,,,,,,,,,,,,
01-08-1999,,,,3.3809,,,,,,,,,,,,
01-09-1999,,,,3.3524,,,,,,,,,,,,
01-10-1999,,,,3.4773,,,,,,,,,,,,
01-11-1999,,,,3.6288,,,,,,,,,,,,
01-12-1999,,,,3.7439,,,,,,,,,,,,
01-01-2000,,,,3.8603,,,,,,,,,,,,
01-02-2000,,,,3.9945,,,,,,,,,,,,
01-03-2000,,,,4.188,,,,,,,,,,,,
01-04-2000,,,,4.4528,,,,,,,,,,,,
01-05-2000,,,,4.7112,,,,,,,,,,,,
01-06-2000,,,,4.893,,,,,,,,,,,,
01-07-2000,,,,5.0906,,,,,,,,,,,,
01-08-2000,,,,5.2163,,,,,,,,,,,,
01-09-2000,,,,5.3056,,,,,,,,,,,,
01-10-2000,,,,5.414,,,,,,,,,,,,
01-11-2000,,,,5.6979,,,,,,,,,,,,
01-12-2000,,,,5.8939,,,,,,,,,,,,
01-01-2001,,,,5.7871,,,,,,,,,,,,
01-02-2001,,,,5.7809,,,,,,,,,,,,
01-03-2001,,,,5.8792,,,,,,,,,,,,
01-04-2001,,,,5.7926,,,,,,,,,,,,
01-05-2001,,,,5.7093,,,,,,,,,,,,
01-06-2001,,,,5.6638,,,,,,,,,,,,
01-07-2001,,,,5.5277,,,,,,,,,,,,
01-08-2001,,,,5.5793,,,,,,,,,,,,
01-09-2001,,,,5.7893,,,,,,,,,,,,
01-10-2001,,,,5.9182,,,,,,,,,,,,
01-11-2001,,,,5.9626,,,,,,,,,,,,
01-12-2001,,,,6.1808,,,,,,,,,,,,
01-01-2002,,,,6.4086,,,,,,,,,,,,
01-02-2002,,,,6.631,,,,,,,,,,,,
01-03-2002,,,,6.8226,,,,,,,,,,,,
01-04-2002,,,,7.0348,,,,,,,,,,,,
01-05-2002,,,,7.1719,,,,,,,,,,,,
01-06-2002,,,,7.3279,,,,,,,,,,,,
01-07-2002,,,,7.4941,,,,,,,,,,,,
01-08-2002,,,,7.6019,,,,,,,,,,,,
01-09-2002,,,,7.694,,,,,,,,,,,,
01-10-2002,,,,7.7939,,,,,,,,,,,,
01-11-2002,,,,7.9294,,,,,,,,,,,,
01-12-2002,,,,8.0289,,,,,,,,,,,,
01-01-2003,,,,8.2491,,,,,,,,,,,,
01-02-2003,,,,8.5039,,,,,,,,,,,,
01-03-2003,,,,8.7209,,,,,,,,,,,,
01-04-2003,,,,8.9729,,,,,,,,,,,,
01-05-2003,,,,9.3367,,,,,,,,,,,,
01-06-2003,,,,9.7833,,,,,,,,,,,,
01-07-2003,,,,10.4008,,,,,,,,,,,,
01-08-2003,,,,10.7874,,,,,,,,,,,,
01-09-2003,,,,11.2252,,,,,,,,,,,,
01-10-2003,,,,11.7079,,,,,,,,,,,,
01-11-2003,,,,11.9547,,,,,,,,,,,,
01-12-2003,,,,12.0813,,,,,,,,,,,,
01-01-2004,,,,12.273,,,,,,,,,,,,
01-02-2004,,,,12.625,,,,,,,,,,,,
01-03-2004,,,,12.9834,,,,,,,,,,,,
01-04-2004,,,,13.2438,,,,,,,,,,,,
01-05-2004,,,,13.5768,,,,,,,,,,,,
01-06-2004,,,,13.7645,,,,,,,,,,,,
01-07-2004,,,,13.6913,,,,,,,,,,,,
01-08-2004,,,,13.8276,,,,,,,,,,,,
01-09-2004,,,,14.1526,,,,,,,,,,,,
01-10-2004,,,,14.3164,,,,,,,,,,,,
01-11-2004,,,,14.3672,,,,,,,,,,,,
01-12-2004,,,,14.652,,,,,,,,,,,,
01-01-2005,,,,15.3251,,,,,,,,,,,,
01-02-2005,,,,15.8379,,,,,,,,,,,,
